index	sample_int24
84162	2255
84163	2299
84164	1829
84165	2510
84166	1784
84167	2652
84168	1497
84169	2134
84170	247
84171	785
84172	-240
84173	-738
84174	-3001
84175	-2920
84176	-4634
84177	-3502
84178	-5583
84179	-3681
84180	-4985
84181	-3018
84182	-5261
84183	-3521
84184	-5868
84185	-4479
84186	-7260
84187	-5687
84188	-8680
84189	-5985
84190	-8850
84191	-8398
84192	-10542
84193	-11374
84194	-11514
84195	-12202
84196	-12800
84197	-13730
84198	-15466
84199	-15446
84200	-17491
84201	-18085
84202	-18903
84203	-19312
84204	-19914
84205	-19018
84206	-20627
84207	-20088
84208	-18211
84209	-19345
84210	-19148
84211	-19782
84212	-18809
84213	-19455
84214	-20920
84215	-23398
84216	-22415
84217	-20803
84218	-22638
84219	-22821
84220	-25125
84221	-24898
84222	-27118
84223	-27214
84224	-27898
84225	-28550
84226	-28795
84227	-29602
84228	-29191
84229	-31027
84230	-30495
84231	-31229
84232	-30232
84233	-32323
84234	-30574
84235	-32798
84236	-31366
84237	-32560
84238	-31610
84239	-32983
84240	-32792
84241	-34129
84242	-32946
84243	-32898
84244	-32875
84245	-32750
84246	-31191
84247	-32318
84248	-30494
84249	-33275
84250	-32126
84251	-32197
84252	-32504
84253	-32632
84254	-31559
84255	-31804
84256	-30424
84257	-31839
84258	-30334
84259	-30203
84260	-28150
84261	-26912
84262	-26392
84263	-26968
84264	-26113
84265	-23894
84266	-21366
84267	-19727
84268	-17949
84269	-17961
84270	-15437
84271	-12586
84272	-11486
84273	-9721
84274	-9799
84275	-8758
84276	-8781
84277	-7144
84278	-6982
84279	-6012
84280	-6419
84281	-8832
84282	-10192
84283	-8150
84284	-4621
84285	-3566
84286	-4642
84287	-3588
84288	-3026
84289	-517
84290	184
84291	1342
84292	2073
84293	4641
84294	6509
84295	7949
84296	9220
84297	10306
84298	11782
84299	10776
84300	12754
84301	12779
84302	14082
84303	13132
84304	12375
84305	12619
84306	13339
84307	13770
84308	14329
84309	14381
84310	13372
84311	12286
84312	13908
84313	13981
84314	15127
84315	13641
84316	14788
84317	13289
84318	12643
84319	13416
84320	14170
84321	14752
84322	15798
84323	14396
84324	15478
84325	15858
84326	16486
84327	16329
84328	16923
84329	16564
84330	18504
84331	16847
84332	16560
84333	14361
84334	14745
84335	13916
84336	13945
84337	13330
84338	13314
84339	10963
84340	11473
84341	10496
84342	11822
84343	9868
84344	9815
84345	8632
84346	7832
84347	8340
84348	7493
84349	7198
84350	7282
84351	7498
84352	8199
84353	8035
84354	8768
84355	8749
84356	8755
84357	9547
84358	10099
84359	10917
84360	11670
84361	10651
84362	10590
84363	10346
84364	11067
84365	9964
84366	10394
84367	10012
84368	10261
84369	9134
84370	9908
84371	8860
84372	8459
84373	8608
84374	8069
84375	9199
84376	8851
84377	9910
84378	9760
84379	11815
84380	11610
84381	12576
84382	12858
84383	14252
84384	14256
84385	16270
84386	15059
84387	16874
84388	15322
84389	17267
84390	15726
84391	19572
84392	17474
84393	19904
84394	18301
84395	19219
84396	17774
84397	19260
84398	18058
84399	19266
84400	17518
84401	18322
84402	17755
84403	20086
84404	20685
84405	20988
84406	21549
84407	23536
84408	24650
84409	24659
84410	23040
84411	23515
84412	23773
84413	22357
84414	22917
84415	21998
84416	22465
84417	23396
84418	23809
84419	24111
84420	24486
84421	23453
84422	22985
84423	22705
84424	20922
84425	20418
84426	19441
84427	19150
84428	18612
84429	17643
84430	16683
84431	16894
84432	17509
84433	17272
84434	16148
84435	15550
84436	15042
84437	13931
84438	14894
84439	13500
84440	12910
84441	10793
84442	11203
84443	10784
84444	10690
84445	9520
84446	10509
84447	9803
84448	10098
84449	8670
84450	9622
84451	8272
84452	7856
84453	7300
84454	6724
84455	6291
84456	6064
84457	5476
84458	5471
84459	4525
84460	3938
84461	5149
84462	5481
84463	5594
84464	6387
84465	5987
84466	7068
84467	6431
84468	8470
84469	7273
84470	8390
84471	7096
84472	8601
84473	8226
84474	9636
84475	9180
84476	10803
84477	9354
84478	10666
84479	9429
84480	10398
84481	9222
84482	9503
84483	8233
84484	7907
84485	6896
84486	7343
84487	6653
84488	6779
84489	6497
84490	5325
84491	6357
84492	5097
84493	6328
84494	5402
84495	6611
84496	5671
84497	6690
84498	6269
84499	7200
84500	6863
84501	7057
84502	5915
84503	8044
84504	6557
84505	6309
84506	5324
84507	6246
84508	5115
84509	7112
84510	6051
84511	6445
84512	5753
84513	6320
84514	6336
84515	6754
84516	5863
84517	6797
84518	5557
84519	5555
84520	4872
84521	4142
84522	3066
84523	4461
84524	2912
84525	2992
84526	2101
84527	2749
84528	1144
84529	2767
84530	1079
84531	1779
84532	-11
84533	1147
84534	992
84535	882
84536	1621
84537	2113
84538	1393
84539	2806
84540	1387
84541	1907
84542	205
84543	254
84544	-941
84545	-2102
84546	-4297
84547	-5459
84548	-7371
84549	-9444
84550	-10449
84551	-11564
84552	-12397
84553	-11958
84554	-11736
84555	-12039
84556	-12042
84557	-12616
84558	-11784
84559	-12860
84560	-12174
84561	-12769
84562	-12465
84563	-15720
84564	-15962
84565	-16441
84566	-17114
84567	-17985
84568	-18837
84569	-19372
84570	-19319
84571	-19633
84572	-19474
84573	-18730
84574	-17059
84575	-18758
84576	-18549
84577	-20386
84578	-20274
84579	-21556
84580	-20881
84581	-21104
84582	-20843
84583	-22443
84584	-21381
84585	-21767
84586	-22575
84587	-22700
84588	-23456
84589	-23221
84590	-24573
84591	-24736
84592	-25377
84593	-24543
84594	-23960
84595	-24448
84596	-23729
84597	-24253
84598	-24232
84599	-23095
84600	-22891
84601	-22115
84602	-21895
84603	-22839
84604	-24140
84605	-23707
84606	-25610
84607	-24910
84608	-27563
84609	-25852
84610	-27788
84611	-27712
84612	-30559
84613	-28733
84614	-30963
84615	-31083
84616	-32062
84617	-30790
84618	-32362
84619	-31315
84620	-32408
84621	-30755
84622	-31159
84623	-29490
84624	-29108
84625	-28680
84626	-29065
84627	-28238
84628	-29394
84629	-26987
84630	-26486
84631	-25458
84632	-26956
84633	-27517
84634	-29440
84635	-26262
84636	-24893
84637	-23376
84638	-24267
84639	-23467
84640	-22381
84641	-20019
84642	-16827
84643	-16007
84644	-15827
84645	-16276
84646	-15984
84647	-15049
84648	-12326
84649	-13977
84650	-13472
84651	-13698
84652	-10926
84653	-10163
84654	-8773
84655	-8430
84656	-8684
84657	-8130
84658	-6898
84659	-4209
84660	-2713
84661	-2552
84662	-2961
84663	-1812
84664	-1103
84665	-31
84666	2281
84667	1674
84668	2144
84669	1548
84670	3422
84671	4403
84672	5902
84673	4709
84674	4740
84675	5560
84676	7152
84677	6689
84678	8476
84679	6485
84680	7325
84681	5719
84682	8374
84683	8593
84684	9271
84685	9067
84686	11123
84687	9619
84688	13224
84689	13795
84690	14684
84691	12963
84692	15221
84693	13894
84694	15885
84695	14435
84696	16212
84697	13480
84698	14178
84699	14734
84700	15880
84701	14511
84702	15305
84703	12669
84704	13691
84705	13893
84706	15414
84707	14686
84708	15053
84709	12959
84710	12918
84711	12194
84712	14459
84713	12488
84714	13559
84715	11906
84716	12429
84717	12473
84718	11631
84719	13268
84720	13129
84721	12896
84722	13418
84723	12439
84724	12705
84725	11754
84726	11969
84727	11590
84728	11342
84729	11159
84730	11992
84731	11159
84732	11331
84733	11594
84734	11217
84735	13396
84736	12303
84737	12175
84738	11048
84739	11501
84740	10423
84741	13237
84742	15036
84743	14734
84744	13438
84745	9521
84746	5234
84747	4893
84748	5149
84749	9630
84750	10222
84751	11791
84752	13289
84753	18074
84754	20339
84755	23978
84756	21374
84757	18200
84758	16702
84759	14765
84760	13623
84761	12787
84762	8774
84763	5005
84764	3593
84765	8522
84766	11002
84767	15536
84768	17024
84769	18466
84770	17698
84771	18765
84772	20403
84773	17510
84774	17177
84775	15891
84776	16217
84777	17107
84778	16805
84779	17823
84780	17961
84781	19819
84782	23624
84783	24958
84784	25883
84785	24269
84786	24621
84787	24174
84788	23599
84789	20670
84790	20257
84791	20327
84792	23314
84793	26405
84794	28684
84795	27982
84796	27464
84797	25192
84798	25212
84799	22362
84800	17651
84801	14231
84802	12221
84803	10002
84804	12843
84805	11085
84806	11210
84807	12630
84808	16065
84809	16768
84810	18450
84811	17875
84812	20078
84813	19993
84814	18818
84815	17696
84816	14794
84817	14557
84818	14849
84819	11646
84820	11144
84821	9013
84822	7692
84823	6041
84824	6468
84825	6553
84826	5856
84827	5128
84828	4802
84829	9124
84830	9201
84831	8262
84832	7543
84833	5923
84834	5952
84835	5033
84836	5256
84837	4909
84838	4309
84839	5772
84840	5370
84841	5422
84842	4936
84843	5453
84844	5679
84845	7455
84846	7449
84847	8315
84848	8669
84849	9960
84850	9949
84851	11508
84852	13296
84853	12755
84854	13434
84855	14458
84856	12850
84857	11529
84858	10188
84859	9350
84860	6825
84861	6913
84862	4345
84863	3042
84864	1294
84865	1507
84866	1571
84867	3788
84868	3116
84869	3846
84870	4015
84871	7236
84872	8165
84873	7989
84874	7370
84875	6820
84876	6243
84877	6278
84878	4545
84879	3414
84880	3216
84881	1627
84882	1836
84883	1377
84884	4075
84885	4079
84886	4958
84887	3983
84888	5179
84889	4370
84890	4662
84891	4016
84892	5112
84893	4068
84894	4779
84895	2696
84896	4557
84897	3035
84898	3452
84899	617
84900	-416
84901	-2695
84902	-559
84903	-893
84904	60
84905	-697
84906	1524
84907	295
84908	1926
84909	20
84910	1222
84911	17
84912	1592
84913	-484
84914	-20
84915	-2057
84916	-206
84917	-3385
84918	-2680
84919	-5234
84920	-6414
84921	-7741
84922	-8312
84923	-10748
84924	-11472
84925	-12409
84926	-11965
84927	-13064
84928	-13242
84929	-14044
84930	-14572
84931	-15723
84932	-15630
84933	-15664
84934	-13892
84935	-13599
84936	-14849
84937	-14185
84938	-14581
84939	-12851
84940	-13182
84941	-13653
84942	-14790
84943	-12381
84944	-14614
84945	-14099
84946	-15783
84947	-15558
84948	-18314
84949	-18128
84950	-19872
84951	-19125
84952	-19428
84953	-19333
84954	-20365
84955	-20013
84956	-19821
84957	-19850
84958	-20968
84959	-21516
84960	-22815
84961	-22934
84962	-22287
84963	-21183
84964	-21073
84965	-20781
84966	-21903
84967	-20737
84968	-21419
84969	-20103
84970	-21978
84971	-21789
84972	-23191
84973	-22367
84974	-24532
84975	-22877
84976	-24285
84977	-23511
84978	-25899
84979	-22984
84980	-23267
84981	-23605
84982	-25310
84983	-25981
84984	-25131
84985	-24925
84986	-25547
84987	-26481
84988	-28078
84989	-28911
84990	-27990
84991	-28858
84992	-27880
84993	-29393
84994	-29053
84995	-30615
84996	-28407
84997	-29441
84998	-28467
84999	-29141
85000	-27000
85001	-27576
85002	-25116
85003	-25979
85004	-26087
85005	-26836
85006	-24347
85007	-25847
85008	-24787
85009	-27525
85010	-26662
85011	-28966
85012	-25652
85013	-24694
85014	-24146
85015	-25066
85016	-24807
85017	-23465
85018	-20635
85019	-18732
85020	-17325
85021	-17628
85022	-16134
85023	-15003
85024	-10959
85025	-10042
85026	-10497
85027	-11607
85028	-10531
85029	-10052
85030	-8567
85031	-8664
85032	-8654
85033	-8106
85034	-8610
85035	-6911
85036	-6613
85037	-3993
85038	-4150
85039	-3237
85040	-3796
85041	-2781
85042	-2796
85043	242
85044	789
85045	2214
85046	1645
85047	3301
85048	3004
85049	4231
85050	3073
85051	5711
85052	3461
85053	4853
85054	4072
85055	5517
85056	6310
85057	6520
85058	5086
85059	8123
85060	8752
85061	9520
85062	8772
85063	8758
85064	8468
85065	9963
85066	9629
85067	11639
85068	9977
85069	11553
85070	10219
85071	11454
85072	8816
85073	8992
85074	8309
85075	8941
85076	9261
85077	12059
85078	11024
85079	11249
85080	10203
85081	11286
85082	11907
85083	11954
85084	11135
85085	11548
85086	9535
85087	10796
85088	10992
85089	10356
85090	10774
85091	8823
85092	9952
85093	8465
85094	10757
85095	9667
85096	10521
85097	10955
85098	11471
85099	11350
85100	12233
85101	10532
85102	11143
85103	9261
85104	10333
85105	8188
85106	9468
85107	9190
85108	8813
85109	8185
85110	8598
85111	8654
85112	9696
85113	9651
85114	10528
85115	9801
85116	11683
85117	10024
85118	11060
85119	10992
85120	10541
85121	11096
85122	11936
85123	9865
85124	9305
85125	9414
85126	10710
85127	10600
85128	11400
85129	11031
85130	11856
85131	11452
85132	12794
85133	11733
85134	12271
85135	12131
85136	11668
85137	12300
85138	11656
85139	13495
85140	13510
85141	14438
85142	14620
85143	16256
85144	14911
85145	15284
85146	14543
85147	13449
85148	14472
85149	15556
85150	14932
85151	14833
85152	15583
85153	16022
85154	17559
85155	19007
85156	20402
85157	20722
85158	21098
85159	20458
85160	21624
85161	21248
85162	20286
85163	21059
85164	20523
85165	20462
85166	19810
85167	20022
85168	20782
85169	21953
85170	20873
85171	21830
85172	19039
85173	18388
85174	17114
85175	16649
85176	15477
85177	15970
85178	14265
85179	16004
85180	16598
85181	19086
85182	15241
85183	14589
85184	13622
85185	15935
85186	15189
85187	13179
85188	10468
85189	12271
85190	12763
85191	14155
85192	13064
85193	11933
85194	10715
85195	11642
85196	9935
85197	8896
85198	8748
85199	8108
85200	8497
85201	8068
85202	8362
85203	7704
85204	6506
85205	5828
85206	4935
85207	6969
85208	5439
85209	4665
85210	6600
85211	8614
85212	9182
85213	9408
85214	8853
85215	7233
85216	7252
85217	6021
85218	4191
85219	5084
85220	5748
85221	6653
85222	9086
85223	9354
85224	11720
85225	12562
85226	12157
85227	10752
85228	9452
85229	7555
85230	9381
85231	8081
85232	8134
85233	6899
85234	8809
85235	9545
85236	9585
85237	8874
85238	9304
85239	7243
85240	8115
85241	5568
85242	5730
85243	3389
85244	3098
85245	1412
85246	3218
85247	3637
85248	4510
85249	2770
85250	2508
85251	2843
85252	4432
85253	4644
85254	3560
85255	4567
85256	5332
85257	4627
85258	3492
85259	2601
85260	858
85261	449
85262	717
85263	978
85264	1849
85265	1250
85266	452
85267	2201
85268	2110
85269	1463
85270	1623
85271	246
85272	1776
85273	1727
85274	367
85275	-726
85276	-1528
85277	-1332
85278	-2766
85279	-3262
85280	-4339
85281	-3733
85282	-3008
85283	-1980
85284	-2467
85285	-1687
85286	-1524
85287	-2109
85288	-2298
85289	-6783
85290	-6871
85291	-5132
85292	-5431
85293	-5705
85294	-6376
85295	-6636
85296	-8923
85297	-8063
85298	-9759
85299	-11339
85300	-11815
85301	-13882
85302	-12760
85303	-12871
85304	-13727
85305	-14181
85306	-14846
85307	-14680
85308	-14488
85309	-14042
85310	-14534
85311	-14447
85312	-17580
85313	-17601
85314	-17612
85315	-17026
85316	-16422
85317	-16780
85318	-16284
85319	-14996
85320	-14227
85321	-16330
85322	-14331
85323	-17131
85324	-15757
85325	-17880
85326	-17656
85327	-17660
85328	-16974
85329	-18101
85330	-17215
85331	-18613
85332	-18004
85333	-18660
85334	-18271
85335	-18025
85336	-16712
85337	-19298
85338	-16354
85339	-17782
85340	-15791
85341	-16409
85342	-16395
85343	-18931
85344	-16512
85345	-20798
85346	-18905
85347	-22164
85348	-20464
85349	-21230
85350	-18155
85351	-19797
85352	-19034
85353	-19711
85354	-20009
85355	-22214
85356	-21409
85357	-22447
85358	-21907
85359	-23473
85360	-25135
85361	-24300
85362	-23488
85363	-23108
85364	-23495
85365	-24113
85366	-24571
85367	-24649
85368	-26748
85369	-25622
85370	-29006
85371	-27572
85372	-30207
85373	-28257
85374	-28750
85375	-27184
85376	-29825
85377	-27926
85378	-29733
85379	-28718
85380	-28861
85381	-25485
85382	-28993
85383	-27392
85384	-29949
85385	-27981
85386	-27846
85387	-23435
85388	-26239
85389	-24947
85390	-28437
85391	-23026
85392	-24764
85393	-19584
85394	-22150
85395	-21468
85396	-23093
85397	-19715
85398	-18010
85399	-14047
85400	-16029
85401	-15408
85402	-16007
85403	-14459
85404	-13246
85405	-10498
85406	-12545
85407	-10303
85408	-11345
85409	-7538
85410	-7309
85411	-5848
85412	-6854
85413	-5723
85414	-5694
85415	-5108
85416	-3937
85417	-2144
85418	-1184
85419	-1196
85420	-2290
85421	-1078
85422	-245
85423	661
85424	1154
85425	1264
85426	503
85427	915
85428	2379
85429	2342
85430	4561
85431	3759
85432	5121
85433	3668
85434	5031
85435	4244
85436	5677
85437	3581
85438	4209
85439	3869
85440	6184
85441	5636
85442	7916
85443	5708
85444	7846
85445	8187
85446	10823
85447	9930
85448	10689
85449	8253
85450	10456
85451	9482
85452	10920
85453	8942
85454	9480
85455	7611
85456	9477
85457	9554
85458	10099
85459	8709
85460	7760
85461	9080
85462	9119
85463	9475
85464	8625
85465	6561
85466	7325
85467	8272
85468	9075
85469	9032
85470	8001
85471	7300
85472	8380
85473	8615
85474	9215
85475	8725
85476	7730
85477	7714
85478	8530
85479	7543
85480	7753
85481	8398
85482	7424
85483	8129
85484	7527
85485	7093
85486	4937
85487	7765
85488	5982
85489	6579
85490	6564
85491	9092
85492	7128
85493	9802
85494	7258
85495	8922
85496	6756
85497	9046
85498	7309
85499	9554
85500	7873
85501	8236
85502	7165
85503	8463
85504	9530
85505	9628
85506	11126
85507	10778
85508	10377
85509	13752
85510	12187
85511	13676
85512	12667
85513	13754
85514	13953
85515	12689
85516	13070
85517	12538
85518	13795
85519	13154
85520	12223
85521	13738
85522	14456
85523	15011
85524	14293
85525	14145
85526	14370
85527	15536
85528	14914
85529	14911
85530	14849
85531	15440
85532	14773
85533	17791
85534	17210
85535	19971
85536	20809
85537	22719
85538	24050
85539	25802
85540	25211
85541	24630
85542	26194
85543	25066
85544	24987
85545	24708
85546	24154
85547	23282
85548	23217
85549	21763
85550	20488
85551	19864
85552	20022
85553	19858
85554	19373
85555	18333
85556	19088
85557	18405
85558	17899
85559	17150
85560	17099
85561	16656
85562	16132
85563	14964
85564	16213
85565	14732
85566	15558
85567	12246
85568	13209
85569	12249
85570	13322
85571	13276
85572	14033
85573	12438
85574	13316
85575	11592
85576	13310
85577	11843
85578	12791
85579	10377
85580	10535
85581	10373
85582	11006
85583	10095
85584	10711
85585	9973
85586	9126
85587	9320
85588	8254
85589	6990
85590	5774
85591	3709
85592	3663
85593	5243
85594	6204
85595	5989
85596	7487
85597	7682
85598	7966
85599	11393
85600	11283
85601	12433
85602	11406
85603	11706
85604	10392
85605	11119
85606	11724
85607	11571
85608	10647
85609	10985
85610	10558
85611	11088
85612	10470
85613	11247
85614	8955
85615	10071
85616	8845
85617	8499
85618	8141
85619	8976
85620	6677
85621	6347
85622	5151
85623	4549
85624	5074
85625	4909
85626	4405
85627	4644
85628	4650
85629	5531
85630	6486
85631	6266
85632	5948
85633	6447
85634	4577
85635	5737
85636	4638
85637	4629
85638	4484
85639	4437
85640	3687
85641	4992
85642	5353
85643	8142
85644	7077
85645	6736
85646	5338
85647	7340
85648	4267
85649	5664
85650	2526
85651	3224
85652	754
85653	102
85654	-1416
85655	-1564
85656	-2160
85657	-2756
85658	-4718
85659	-4548
85660	-2883
85661	-3666
85662	-3891
85663	-2961
85664	-4221
85665	-3819
85666	-3721
85667	-4496
85668	-4195
85669	-5638
85670	-5858
85671	-8004
85672	-8220
85673	-10470
85674	-8160
85675	-10802
85676	-10373
85677	-11879
85678	-11831
85679	-12205
85680	-11135
85681	-14439
85682	-13604
85683	-15660
85684	-14498
85685	-16821
85686	-15737
85687	-17238
85688	-16076
85689	-17457
85690	-15811
85691	-16799
85692	-17482
85693	-19296
85694	-19501
85695	-19828
85696	-19054
85697	-18505
85698	-18696
85699	-18824
85700	-20073
85701	-21046
85702	-19651
85703	-19763
85704	-18642
85705	-18572
85706	-18957
85707	-20126
85708	-21266
85709	-21643
85710	-20553
85711	-19728
85712	-19393
85713	-19481
85714	-20186
85715	-21018
85716	-19337
85717	-20225
85718	-20864
85719	-22340
85720	-22129
85721	-21612
85722	-22588
85723	-22793
85724	-22575
85725	-21884
85726	-23359
85727	-23549
85728	-23068
85729	-23026
85730	-24238
85731	-22726
85732	-24366
85733	-24433
85734	-24639
85735	-24697
85736	-26514
85737	-24132
85738	-25893
85739	-24534
85740	-24461
85741	-24373
85742	-25970
85743	-24937
85744	-26061
85745	-24852
85746	-24800
85747	-23119
85748	-26058
85749	-26487
85750	-29686
85751	-27740
85752	-29151
85753	-28102
85754	-29052
85755	-28404
85756	-30252
85757	-27536
85758	-28722
85759	-27104
85760	-28404
85761	-28027
85762	-28726
85763	-25209
85764	-25234
85765	-24274
85766	-25249
85767	-24091
85768	-23205
85769	-21835
85770	-23394
85771	-24020
85772	-24439
85773	-22587
85774	-20798
85775	-19920
85776	-18052
85777	-16705
85778	-15624
85779	-14690
85780	-12555
85781	-10765
85782	-10882
85783	-11134
85784	-8938
85785	-8493
85786	-5743
85787	-6986
85788	-7491
85789	-9542
85790	-9136
85791	-6380
85792	-4656
85793	-5985
85794	-6496
85795	-6219
85796	-6430
85797	-5598
85798	-3551
85799	-3904
85800	-2719
85801	-3448
85802	-1924
85803	-1505
85804	2470
85805	2740
85806	2798
85807	1357
85808	4763
85809	4805
85810	5619
85811	5073
85812	5193
85813	5410
85814	6673
85815	5697
85816	6894
85817	7728
85818	7067
85819	6912
85820	8568
85821	8017
85822	12115
85823	10253
85824	10497
85825	10800
85826	12516
85827	14036
85828	13517
85829	11033
85830	11077
85831	10709
85832	10437
85833	12025
85834	10657
85835	10301
85836	9599
85837	9727
85838	10676
85839	11745
85840	11059
85841	12917
85842	12880
85843	13496
85844	13345
85845	14476
85846	12318
85847	14199
85848	13522
85849	13722
85850	13098
85851	13538
85852	12187
85853	12621
85854	11380
85855	11280
85856	8760
85857	9242
85858	8290
85859	11213
85860	10426
85861	9273
85862	8721
85863	9136
85864	10444
85865	10434
85866	9241
85867	9871
85868	11468
85869	10633
85870	10039
85871	10994
85872	10145
85873	10391
85874	9617
85875	9126
85876	9140
85877	9139
85878	9375
85879	9789
85880	10190
85881	11464
85882	11966
85883	13513
85884	12926
85885	14221
85886	13978
85887	15101
85888	15312
85889	15114
85890	14062
85891	14745
85892	14624
85893	14189
85894	14906
85895	14642
85896	14059
85897	14468
85898	14581
85899	13871
85900	15156
85901	14369
85902	14718
85903	14156
85904	14767
85905	15725
85906	14830
85907	15461
85908	16629
85909	15880
85910	18237
85911	16519
85912	18744
85913	19524
85914	22811
85915	21030
85916	23268
85917	21639
85918	23778
85919	23862
85920	26205
85921	23884
85922	26117
85923	24813
85924	25198
85925	25594
85926	24486
85927	21364
85928	22220
85929	19244
85930	18913
85931	18611
85932	17555
85933	16551
85934	17521
85935	17897
85936	16779
85937	15644
85938	15404
85939	12646
85940	13716
85941	12884
85942	11885
85943	10985
85944	11360
85945	11564
85946	12537
85947	12339
85948	11624
85949	12046
85950	11706
85951	12019
85952	10546
85953	9620
85954	10156
85955	9920
85956	10060
85957	10010
85958	11786
85959	11383
85960	11476
85961	11204
85962	10775
85963	11964
85964	10099
85965	10944
85966	9582
85967	10387
85968	8664
85969	9367
85970	9811
85971	10260
85972	9025
85973	10016
85974	8283
85975	10297
85976	9331
85977	10189
85978	9483
85979	11945
85980	12124
85981	14315
85982	13778
85983	14296
85984	12455
85985	14182
85986	14252
85987	14753
85988	13495
85989	12486
85990	12105
85991	11763
85992	11015
85993	10422
85994	10610
85995	9378
85996	8915
85997	9090
85998	10135
85999	8202
86000	8871
86001	7727
86002	8407
86003	8346
86004	8134
86005	8024
86006	8527
86007	8381
86008	9239
86009	8586
86010	8405
86011	6383
86012	7665
86013	6042
86014	5900
86015	4598
86016	4815
86017	4662
86018	5540
86019	5245
86020	6026
86021	5928
86022	7783
86023	7133
86024	9353
86025	8719
86026	8955
86027	7994
86028	8672
86029	6493
86030	6223
86031	4472
86032	3287
86033	1833
86034	1263
86035	-284
86036	538
86037	-791
86038	-688
86039	-1949
86040	-888
86041	-1712
86042	-1745
86043	-2986
86044	-3070
86045	-4282
86046	-5339
86047	-5023
86048	-5606
86049	-5568
86050	-6807
86051	-7495
86052	-9449
86053	-8870
86054	-10110
86055	-10239
86056	-12206
86057	-11948
86058	-13047
86059	-10953
86060	-11706
86061	-10346
86062	-13139
86063	-12494
86064	-13179
86065	-12540
86066	-12938
86067	-11937
86068	-12523
86069	-12258
86070	-13252
86071	-13088
86072	-15015
86073	-14577
86074	-16135
86075	-15952
86076	-17259
86077	-15615
86078	-15516
86079	-14842
86080	-15781
86081	-14960
86082	-16127
86083	-15187
86084	-16130
86085	-15350
86086	-16163
86087	-13845
86088	-14568
86089	-12509
86090	-13586
86091	-12074
86092	-14785
86093	-12958
86094	-14774
86095	-13931
86096	-14867
86097	-16048
86098	-18592
86099	-18480
86100	-17928
86101	-17421
86102	-18526
86103	-18393
86104	-18985
86105	-19311
86106	-19206
86107	-18266
86108	-21053
86109	-20293
86110	-21100
86111	-21650
86112	-22073
86113	-22985
86114	-21978
86115	-23957
86116	-23366
86117	-24131
86118	-24305
86119	-22772
86120	-23307
86121	-23697
86122	-23422
86123	-24177
86124	-22321
86125	-24443
86126	-24227
86127	-25855
86128	-23490
86129	-24584
86130	-24076
86131	-25309
86132	-23754
86133	-24011
86134	-22780
86135	-24385
86136	-23366
86137	-25205
86138	-24928
86139	-25244
86140	-24728
86141	-25523
86142	-24214
86143	-26379
86144	-24484
86145	-25919
86146	-23960
86147	-25126
86148	-23914
86149	-24899
86150	-24017
86151	-25800
86152	-22923
86153	-23541
86154	-21005
86155	-21170
86156	-20568
86157	-18251
86158	-16151
86159	-16538
86160	-16005
86161	-16107
86162	-16430
86163	-14928
86164	-15207
86165	-15019
86166	-14651
86167	-14402
86168	-14468
86169	-11366
86170	-11486
86171	-9761
86172	-9767
86173	-8209
86174	-9385
86175	-7242
86176	-6926
86177	-5888
86178	-7224
86179	-6775
86180	-5914
86181	-4266
86182	-5160
86183	-3684
86184	-5314
86185	-4726
86186	-3064
86187	-2823
86188	-2053
86189	-1505
86190	-1508
86191	-702
86192	-692
86193	1602
86194	3545
86195	2670
86196	1655
86197	2261
86198	3278
86199	4246
86200	5279
86201	5298
86202	6276
86203	6467
86204	7159
86205	8414
86206	8462
86207	8632
86208	8013
86209	8288
86210	8692
86211	8612
86212	8375
86213	8581
86214	7977
86215	8424
86216	8440
86217	8097
86218	8176
86219	9272
86220	8365
86221	8425
86222	8502
86223	9493
86224	9145
86225	10114
86226	8983
86227	8872
86228	9570
86229	10406
86230	9899
86231	9090
86232	8650
86233	9002
86234	10372
86235	10839
86236	10182
86237	9080
86238	9750
86239	9695
86240	12492
86241	12129
86242	12230
86243	10756
86244	11477
86245	10860
86246	12565
86247	12184
86248	12222
86249	10338
86250	11868
86251	10915
86252	11197
86253	9819
86254	10332
86255	9962
86256	12219
86257	10357
86258	11784
86259	10993
86260	13030
86261	12197
86262	11782
86263	12727
86264	14302
86265	14641
86266	14643
86267	14109
86268	14344
86269	14558
86270	14179
86271	13931
86272	14439
86273	16037
86274	15564
86275	15793
86276	16369
86277	17998
86278	18007
86279	16478
86280	17482
86281	17010
86282	17811
86283	17576
86284	18449
86285	17864
86286	19315
86287	18969
86288	19643
86289	19539
86290	19119
86291	19494
86292	20158
86293	20453
86294	19696
86295	22023
86296	22505
86297	24536
86298	24837
86299	26053
86300	25256
86301	26044
86302	25168
86303	24727
86304	24964
86305	24516
86306	22776
86307	22608
86308	21169
86309	20978
86310	21165
86311	20747
86312	18901
86313	19156
86314	16977
86315	17630
86316	14598
86317	15577
86318	13948
86319	13995
86320	12936
86321	12076
86322	9049
86323	10621
86324	11843
86325	12108
86326	11672
86327	12882
86328	11738
86329	10604
86330	13364
86331	12503
86332	12162
86333	12604
86334	11062
86335	11463
86336	11633
86337	11045
86338	11774
86339	11082
86340	10972
86341	11652
86342	11098
86343	10851
86344	11960
86345	11568
86346	12102
86347	10866
86348	10094
86349	9769
86350	10847
86351	7940
86352	8736
86353	8140
86354	8411
86355	8665
86356	9114
86357	9454
86358	9745
86359	8841
86360	10595
86361	10910
86362	11672
